time,logger,level,message,exception
2012-10-01 04:37:37.6949,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Raven%2fDocumentsByEntityName:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Raven_2fDocumentsByEntityName : AbstractViewGenerator
{
	public Index_Raven_2fDocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
let Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""]
select new { Tag, LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""] };
"";
		this.AddMapDefinition(docs => from doc in docs
			let Tag = doc[""@metadata""][""Raven-Entity-Name""]
			select new { Tag, LastModified = (DateTime)doc[""@metadata""][""Last-Modified""], __document_id = doc.__document_id });
		this.AddField(""LastModified"");
		this.AddField(""__document_id"");
		this.AddField(""Tag"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Raven_2fDocumentsByEntityName : AbstractViewGenerator
{
	public Index_Raven_2fDocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
let Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""]
select new { Tag, LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""] };
"";
		this.AddMapDefinition(docs => from doc in docs
			let Tag = doc[""@metadata""][""Raven-Entity-Name""]
			select new { Tag, LastModified = (DateTime)doc[""@metadata""][""Last-Modified""], __document_id = doc.__document_id });
		this.AddField(""LastModified"");
		this.AddField(""__document_id"");
		this.AddField(""Tag"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-10-01 04:37:37.6949,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Raven/DocumentsByEntityName,
2012-10-01 04:37:37.6949,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Raven/DocumentsByEntityName,
2012-10-01 04:37:37.7529,Raven.Database.Indexing.WorkContext,Warn,"Could not setup performance counters properly because of access permissions, perf counters will not be used","System.Security.SecurityException: Requested registry access is not allowed.
   at Microsoft.Win32.RegistryKey.OpenSubKey(String name, Boolean writable)
   at System.Diagnostics.PerformanceCounterLib.CreateRegistryEntry(String categoryName, PerformanceCounterCategoryType categoryType, CounterCreationDataCollection creationData, Boolean& iniRegistered)
   at System.Diagnostics.PerformanceCounterLib.RegisterCategory(String categoryName, PerformanceCounterCategoryType categoryType, String categoryHelp, CounterCreationDataCollection creationData)
   at System.Diagnostics.PerformanceCounterCategory.Create(String categoryName, String categoryHelp, PerformanceCounterCategoryType categoryType, CounterCreationDataCollection counterData)
   at Raven.Database.Indexing.WorkContext.Init(String name) in c:\Builds\RavenDB-Unstable-v1.2\Raven.Database\Indexing\WorkContext.cs:line 314
The Zone of the assembly that failed was:
MyComputer"
2012-10-01 04:37:37.7529,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Backup/Status' was not found,
2012-10-01 04:37:37.7529,Raven.Database.Indexing.IndexStorage,Debug,Ignoring delete for non existing index Temp/Countries/ByTwoLetterISOCode,
2012-10-01 04:37:37.7529,Raven.Database.Indexing.IndexStorage,Debug,Ignoring delete for non existing index Temp/Users/ByUserName,
2012-10-01 04:37:37.7679,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2012-10-01 04:37:37.7679,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work",
2012-10-01 04:37:38.2110,Raven.Database.Server.HttpServer,Debug,"Request #1,074: GET     - 1,576 ms - Test       - 200 - /stats?noCache=-419713198",
2012-10-01 04:37:38.2420,Raven.Database.Server.HttpServer,Debug,"Request #1,075: GET     -     3 ms - Test       - 200 - /changes/events?id=2/DeIsm",
2012-10-01 04:37:38.2639,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/StudioConfig' was not found,
2012-10-01 04:37:38.2639,Raven.Database.Server.HttpServer,Debug,"Request #1,076: GET     -     1 ms - <system>   - 404 - /docs/Raven/StudioConfig?noCache=-1072567515",
2012-10-01 04:37:38.2639,Raven.Database.Server.HttpServer,Debug,"Request #1,077: GET     -     1 ms - Test       - 200 - /changes/config?id=2/DeIsm&command=watch-docs",
2012-10-01 04:37:38.2639,Raven.Database.Server.HttpServer,Debug,"Request #1,079: GET     -     0 ms - Test       - 200 - /changes/config?id=2/DeIsm&command=watch-indexes",
2012-10-01 04:37:38.2639,Raven.Database.Server.HttpServer,Debug,"Request #1,078: GET     -     2 ms - <system>   - 200 - /changes/config?id=1/FfKR9&command=unwatch-indexes",
2012-10-01 04:37:38.2849,Raven.Database.Server.HttpServer,Debug,"Request #1,080: GET     -     3 ms - Test       - 200 - /silverlight/ensureStartup?noCache=2103313511",
2012-10-01 04:37:38.2919,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/Test' was found,
2012-10-01 04:37:38.2919,Raven.Database.Server.HttpServer,Debug,"Request #1,081: GET     -     1 ms - <system>   - 200 - /docs/Raven/Databases/Test?noCache=1768355229",
2012-10-01 04:37:39.0580,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Studio/Columns/Default' was not found,
2012-10-01 04:37:39.0530,Raven.Database.Server.HttpServer,Debug,"Request #1,082: GET     -    37 ms - Test       - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=497428901",
2012-10-01 04:37:39.0580,Raven.Database.Server.HttpServer,Debug,"Request #1,083: GET     -     2 ms - Test       - 404 - /docs/Raven/Studio/Columns/Default?noCache=747141622",
2012-10-01 04:37:39.0830,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Studio/PriorityColumns' was not found,
2012-10-01 04:37:39.0830,Raven.Database.Server.HttpServer,Debug,"Request #1,084: GET     -     1 ms - Test       - 404 - /docs/Raven/Studio/PriorityColumns?noCache=807884004",
2012-10-01 04:37:39.3001,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Countries,
2012-10-01 04:37:39.3160,Raven.Database.Server.HttpServer,Debug,"Request #1,085: GET     -    17 ms - Test       - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ACountries&start=0&pageSize=0&aggregation=None",
2012-10-01 04:37:39.3160,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Countries
	Time: 16 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 236 total.
",
2012-10-01 04:37:39.3230,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserProfiles,
2012-10-01 04:37:39.3230,Raven.Database.Server.HttpServer,Debug,"Request #1,086: GET     -     2 ms - Test       - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUserProfiles&start=0&pageSize=0&aggregation=None",
2012-10-01 04:37:39.3230,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserProfiles
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2012-10-01 04:37:39.3371,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2012-10-01 04:37:39.3371,Raven.Database.Server.HttpServer,Debug,"Request #1,087: GET     -     2 ms - Test       - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&start=0&pageSize=0&aggregation=None",
2012-10-01 04:37:39.3371,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Users
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2012-10-01 04:37:39.3371,Raven.Database.Server.HttpServer,Debug,"Request #1,088: POST    -    53 ms - Test       - 200 - /multi_get/",
2012-10-01 04:37:39.4301,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2012-10-01 04:37:39.4331,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/129' was found,
2012-10-01 04:37:39.4331,Raven.Database.Server.HttpServer,Debug,"Request #1,089: GET     -     5 ms - Test       - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&start=0&pageSize=1&aggregation=None&noCache=-1384828017",
2012-10-01 04:37:39.4331,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Users
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2012-10-01 04:37:39.4490,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Studio/Columns/Collection/Users' was not found,
2012-10-01 04:37:39.4490,Raven.Database.Server.HttpServer,Debug,"Request #1,090: GET     -     1 ms - Test       - 404 - /docs/Raven/Studio/Columns/Collection/Users?noCache=1914400000",
2012-10-01 04:37:39.5541,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2012-10-01 04:37:39.5541,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'users/129' was found,
2012-10-01 04:37:39.5561,Raven.Database.Server.HttpServer,Debug,"Request #1,091: GET     -     3 ms - Test       - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&start=0&pageSize=30&aggregation=None&noCache=1852623831",
2012-10-01 04:37:39.5561,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Users
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2012-10-01 04:38:23.4176,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Studio/Columns/Collection/Countries' was not found,
2012-10-01 04:38:23.4176,Raven.Database.Server.HttpServer,Debug,"Request #1,092: GET     -     0 ms - Test       - 404 - /docs/Raven/Studio/Columns/Collection/Countries?noCache=2079859726",
2012-10-01 04:38:23.4176,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Countries,
2012-10-01 04:38:23.4276,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/545' was found,
2012-10-01 04:38:23.4276,Raven.Database.Server.HttpServer,Debug,"Request #1,093: GET     -    17 ms - Test       - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ACountries&start=0&pageSize=1&aggregation=None&noCache=133582205",
2012-10-01 04:38:23.4397,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Countries
	Time: 12 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 236 total.
",
2012-10-01 04:38:23.6606,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Countries,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/545' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/546' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/547' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/548' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/549' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/550' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/551' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/552' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/553' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/554' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/555' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/556' was found,
2012-10-01 04:38:23.6606,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/557' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/558' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/559' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/560' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/561' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/562' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/563' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/564' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/565' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/566' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/567' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/568' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/569' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/570' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/571' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/572' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/573' was found,
2012-10-01 04:38:23.6728,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'countries/574' was found,
2012-10-01 04:38:23.6728,Raven.Database.Server.HttpServer,Debug,"Request #1,094: GET     -    24 ms - Test       - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ACountries&start=0&pageSize=30&aggregation=None&noCache=-16892408",
2012-10-01 04:38:23.6728,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Countries
	Time: 20 ms
	Index: Raven/DocumentsByEntityName
	Results: 30 returned out of 236 total.
",
2012-10-01 04:53:32.0901,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Studio/Columns/Collection/UserProfiles' was not found,
2012-10-01 04:53:32.0901,Raven.Database.Server.HttpServer,Debug,"Request #1,095: GET     -     2 ms - Test       - 404 - /docs/Raven/Studio/Columns/Collection/UserProfiles?noCache=1346509065",
2012-10-01 04:53:32.1151,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:UserProfiles,
2012-10-01 04:53:32.1151,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'userprofiles/33' was found,
2012-10-01 04:53:32.1151,Raven.Database.Server.HttpServer,Debug,"Request #1,096: GET     -     9 ms - Test       - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUserProfiles&start=0&pageSize=1&aggregation=None&noCache=-151197477",
2012-10-01 04:53:32.1151,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:UserProfiles
	Time: 7 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
